#机器人id	武将ID	等级	颜色	技能ID	培养等级
id	role	level	color	skillid	edulevel
10955	12000033	58	2	14010033	42
10956	12000003	58	6	14010003	42
10956	12000008	58	6	14010008	42
10956	12000031	58	4	14010031	42
10956	12000029	58	4	14010029	42
10956	12000034	58	4	14010034	42
10956	12000030	58	2	14010030	42
10957	12000019	58	6	14010019	42
10957	12000008	58	6	14010008	42
10957	12000048	58	4	14010048	42
10957	12000023	58	4	14010023	42
10957	12000025	58	4	14010025	42
10957	12000030	58	2	14010030	42
10958	12000000	58	6	14010000	42
10958	12000015	58	6	14010015	42
10958	12000025	58	4	14010025	42
10958	12000038	58	4	14010038	42
10958	12000049	58	4	14010049	42
10958	12000040	58	2	14010040	42
10959	12000008	58	6	14010008	42
10959	12000007	58	6	14010007	42
10959	12000035	58	4	14010035	42
10959	12000045	58	4	14010045	42
10959	12000029	58	4	14010029	42
10959	12000022	58	2	14010022	42
10960	12000008	58	6	14010008	42
10960	12000015	58	6	14010015	42
10960	12000039	58	4	14010039	42
10960	12000045	58	4	14010045	42
10960	12000023	58	4	14010023	42
10960	12000034	58	2	14010034	42
10961	12000005	58	6	14010005	42
10961	12000001	58	6	14010001	42
10961	12000043	58	4	14010043	42
10961	12000040	58	4	14010040	42
10961	12000024	58	4	14010024	42
10961	12000029	58	2	14010029	42
10962	12000013	59	6	14010013	44
10962	12000014	59	6	14010014	44
10962	12000023	59	4	14010023	44
10962	12000042	59	4	14010042	44
10962	12000031	59	4	14010031	44
10962	12000036	59	2	14010036	44
10963	12000019	59	6	14010019	44
10963	12000018	59	6	14010018	44
10963	12000039	59	4	14010039	44
10963	12000029	59	4	14010029	44
10963	12000048	59	4	14010048	44
10963	12000043	59	2	14010043	44
10964	12000010	59	6	14010010	44
10964	12000021	59	6	14010021	44
10964	12000040	59	4	14010040	44
10964	12000031	59	4	14010031	44
10964	12000032	59	4	14010032	44
10964	12000037	59	2	14010037	44
10965	12000011	59	6	14010011	44
10965	12000015	59	6	14010015	44
10965	12000048	59	4	14010048	44
10965	12000047	59	4	14010047	44
10965	12000028	59	4	14010028	44
10965	12000023	59	2	14010023	44
10966	12000010	59	6	14010010	44
10966	12000004	59	6	14010004	44
10966	12000039	59	4	14010039	44
10966	12000022	59	4	14010022	44
10966	12000042	59	4	14010042	44
10966	12000025	59	2	14010025	44
10967	12000017	59	6	14010017	44
10967	12000001	59	6	14010001	44
10967	12000037	59	4	14010037	44
10967	12000042	59	4	14010042	44
10967	12000030	59	4	14010030	44
10967	12000048	59	2	14010048	44
10968	12000003	59	6	14010003	44
10968	12000019	59	6	14010019	44
10968	12000042	59	4	14010042	44
10968	12000047	59	4	14010047	44
10968	12000027	59	4	14010027	44
10968	12000040	59	2	14010040	44
10969	12000014	59	6	14010014	44
10969	12000018	59	6	14010018	44
10969	12000032	59	4	14010032	44
10969	12000040	59	4	14010040	44
10969	12000039	59	4	14010039	44
10969	12000046	59	2	14010046	44
10970	12000021	59	6	14010021	44
10970	12000013	59	6	14010013	44
10970	12000046	59	4	14010046	44
10970	12000037	59	4	14010037	44
10970	12000031	59	4	14010031	44
10970	12000036	59	2	14010036	44
10971	12000018	59	6	14010018	44
10971	12000009	59	6	14010009	44
10971	12000048	59	4	14010048	44
10971	12000047	59	4	14010047	44
10971	12000039	59	4	14010039	44
10971	12000035	59	2	14010035	44
10972	12000014	59	6	14010014	44
10972	12000000	59	6	14010000	44
10972	12000048	59	4	14010048	44
10972	12000030	59	4	14010030	44
10972	12000029	59	4	14010029	44
10972	12000047	59	2	14010047	44
10973	12000000	59	6	14010000	44
10973	12000017	59	6	14010017	44
10973	12000043	59	4	14010043	44
10973	12000048	59	4	14010048	44
10973	12000026	59	4	14010026	44
10973	12000032	59	2	14010032	44
10974	12000004	59	6	14010004	44
10974	12000002	59	6	14010002	44
10974	12000038	59	4	14010038	44
10974	12000039	59	4	14010039	44
10974	12000033	59	4	14010033	44
10974	12000047	59	2	14010047	44
10975	12000004	59	6	14010004	44
10975	12000008	59	6	14010008	44
10975	12000047	59	4	14010047	44
10975	12000023	59	4	14010023	44
10975	12000043	59	4	14010043	44
10975	12000044	59	2	14010044	44
10976	12000015	59	6	14010015	44
10976	12000007	59	6	14010007	44
10976	12000038	59	4	14010038	44
10976	12000023	59	4	14010023	44
10976	12000045	59	4	14010045	44
10976	12000028	59	2	14010028	44
10977	12000000	59	6	14010000	44
10977	12000010	59	6	14010010	44
10977	12000049	59	4	14010049	44
10977	12000034	59	4	14010034	44
10977	12000024	59	4	14010024	44
10977	12000031	59	2	14010031	44
10978	12000019	59	6	14010019	44
10978	12000000	59	6	14010000	44
10978	12000022	59	4	14010022	44
10978	12000040	59	4	14010040	44
10978	12000039	59	4	14010039	44
10978	12000029	59	2	14010029	44
10979	12000001	59	6	14010001	44
10979	12000015	59	6	14010015	44
10979	12000030	59	4	14010030	44
10979	12000038	59	4	14010038	44
10979	12000035	59	4	14010035	44
10979	12000032	59	2	14010032	44
10980	12000010	59	6	14010010	44
10980	12000017	59	6	14010017	44
10980	12000049	59	4	14010049	44
10980	12000029	59	4	14010029	44
10980	12000027	59	4	14010027	44
10980	12000047	59	2	14010047	44
10981	12000009	59	6	14010009	44
10981	12000003	59	6	14010003	44
10981	12000042	59	4	14010042	44
10981	12000047	59	4	14010047	44
10981	12000033	59	4	14010033	44
10981	12000024	59	2	14010024	44
10982	12000016	59	6	14010016	44
10982	12000013	59	6	14010013	44
10982	12000047	59	4	14010047	44
10982	12000033	59	4	14010033	44
10982	12000049	59	4	14010049	44
10982	12000036	59	2	14010036	44
10983	12000013	59	6	14010013	44
10983	12000021	59	6	14010021	44
10983	12000025	59	4	14010025	44
10983	12000029	59	4	14010029	44
10983	12000030	59	4	14010030	44
10983	12000026	59	2	14010026	44
10984	12000014	59	6	14010014	44
10984	12000021	59	6	14010021	44
10984	12000048	59	4	14010048	44
10984	12000037	59	4	14010037	44
10984	12000042	59	4	14010042	44
10984	12000029	59	2	14010029	44
10985	12000008	59	6	14010008	44
10985	12000000	59	6	14010000	44
10985	12000041	59	4	14010041	44
10985	12000027	59	4	14010027	44
10985	12000045	59	4	14010045	44
10985	12000031	59	2	14010031	44
10986	12000021	59	6	14010021	44
10986	12000017	59	6	14010017	44
10986	12000043	59	4	14010043	44
10986	12000038	59	4	14010038	44
10986	12000046	59	4	14010046	44
10986	12000033	59	2	14010033	44
10987	12000003	59	6	14010003	44
10987	12000015	59	6	14010015	44
10987	12000025	59	4	14010025	44
10987	12000046	59	4	14010046	44
10987	12000043	59	4	14010043	44
10987	12000030	59	2	14010030	44
10988	12000002	59	6	14010002	44
10988	12000012	59	6	14010012	44
10988	12000047	59	4	14010047	44
10988	12000036	59	4	14010036	44
10988	12000034	59	4	14010034	44
10988	12000022	59	2	14010022	44
10989	12000006	59	6	14010006	44
10989	12000010	59	6	14010010	44
10989	12000045	59	4	14010045	44
10989	12000039	59	4	14010039	44
10989	12000029	59	4	14010029	44
10989	12000026	59	2	14010026	44
10990	12000005	59	6	14010005	44
10990	12000009	59	6	14010009	44
10990	12000024	59	4	14010024	44
10990	12000047	59	4	14010047	44
10990	12000025	59	4	14010025	44
10990	12000022	59	2	14010022	44
10991	12000001	60	6	14010001	45
10991	12000004	60	6	14010004	45
10991	12000025	60	4	14010025	45
10991	12000031	60	4	14010031	45
10991	12000048	60	4	14010048	45
10991	12000032	60	2	14010032	45
10992	12000021	60	6	14010021	45
10992	12000017	60	6	14010017	45
10992	12000028	60	4	14010028	45
10992	12000034	60	4	14010034	45
10992	12000033	60	4	14010033	45
10992	12000040	60	2	14010040	45
10993	12000008	60	6	14010008	45
10993	12000017	60	6	14010017	45
10993	12000031	60	4	14010031	45
10993	12000026	60	4	14010026	45
10993	12000039	60	4	14010039	45
10993	12000044	60	2	14010044	45
10994	12000018	60	6	14010018	45
10994	12000006	60	6	14010006	45
10994	12000027	60	4	14010027	45
10994	12000038	60	4	14010038	45
10994	12000033	60	4	14010033	45
10994	12000036	60	2	14010036	45
10995	12000002	60	6	14010002	45
10995	12000003	60	6	14010003	45
10995	12000025	60	4	14010025	45
10995	12000028	60	4	14010028	45
10995	12000033	60	4	14010033	45
10995	12000023	60	2	14010023	45
10996	12000004	60	6	14010004	45
10996	12000007	60	6	14010007	45
10996	12000033	60	4	14010033	45
10996	12000036	60	4	14010036	45
10996	12000040	60	4	14010040	45
10996	12000049	60	2	14010049	45
10997	12000009	60	6	14010009	45
10997	12000017	60	6	14010017	45
10997	12000026	60	4	14010026	45
10997	12000040	60	4	14010040	45
10997	12000041	60	4	14010041	45
10997	12000047	60	2	14010047	45
10998	12000002	60	6	14010002	45
10998	12000014	60	6	14010014	45
10998	12000048	60	4	14010048	45
10998	12000041	60	4	14010041	45
10998	12000044	60	4	14010044	45
10998	12000037	60	2	14010037	45
10999	12000012	60	6	14010012	45
10999	12000011	60	6	14010011	45
10999	12000047	60	4	14010047	45
10999	12000044	60	4	14010044	45
10999	12000026	60	4	14010026	45
10999	12000032	60	2	14010032	45
11000	12000009	60	6	14010009	45
11000	12000003	60	6	14010003	45
11000	12000036	60	4	14010036	45
11000	12000033	60	4	14010033	45
11000	12000023	60	4	14010023	45
11000	12000025	60	2	14010025	45
