#id	#掉落组	组内编号	说明	物品id	物品数量	权重（总权重为10000）	是否显示
id	group	no	describe	itemid	num	weight	show
2	22083251	2	挑战BOSS@251，蓝水晶1	17010059	1	3000	1
2	22083251	2	挑战BOSS@251，蓝水晶2	17010059	2	1000	0
2	22083251	2	挑战BOSS@251，蓝水晶3	17010059	3	1000	0
3	22083251	3	挑战BOSS@251，紫水晶1	17010060	1	2000	1
3	22083251	3	挑战BOSS@251，紫水晶2	17010060	2	1000	0
4	22083251	4	挑战BOSS@251，一品寒铁1	17010064	1	2000	1
4	22083251	4	挑战BOSS@251，二品寒铁1	17010065	1	2500	1
4	22083251	4	挑战BOSS@251，三品寒铁1	17010066	1	2500	1
4	22083251	4	挑战BOSS@251，四品寒铁1	17010067	1	2000	1
4	22083251	4	挑战BOSS@251，五品寒铁1	17010068	1	1000	1
5	22083251	5	挑战BOSS@251，混天1	17030762	1	100	1
6	22083251	6	挑战BOSS@251，混天1	17030758	1	2000	0
6	22083251	6	挑战BOSS@251，混天1	17030760	1	1000	1
1	22083252	1	挑战BOSS@252，绿水晶1	17010058	1	3000	1
1	22083252	1	挑战BOSS@252，绿水晶2	17010058	2	1000	0
1	22083252	1	挑战BOSS@252，绿水晶3	17010058	3	1000	0
1	22083252	1	挑战BOSS@252，绿水晶4	17010058	4	1000	0
2	22083252	2	挑战BOSS@252，蓝水晶1	17010059	1	3000	1
2	22083252	2	挑战BOSS@252，蓝水晶2	17010059	2	1000	0
2	22083252	2	挑战BOSS@252，蓝水晶3	17010059	3	1000	0
3	22083252	3	挑战BOSS@252，紫水晶1	17010060	1	2000	1
3	22083252	3	挑战BOSS@252，紫水晶2	17010060	2	1000	0
4	22083252	4	挑战BOSS@252，一品寒铁1	17010064	1	2000	1
4	22083252	4	挑战BOSS@252，二品寒铁1	17010065	1	2500	1
4	22083252	4	挑战BOSS@252，三品寒铁1	17010066	1	2500	1
4	22083252	4	挑战BOSS@252，四品寒铁1	17010067	1	2000	1
4	22083252	4	挑战BOSS@252，五品寒铁1	17010068	1	1000	1
5	22083252	5	挑战BOSS@252，天龙圣衣1	17030776	1	100	1
6	22083252	6	挑战BOSS@252，天龙圣衣1	17030772	1	2000	0
6	22083252	6	挑战BOSS@252，天龙圣衣1	17030774	1	1000	1
1	22083253	1	挑战BOSS@253，绿水晶1	17010058	1	3000	1
1	22083253	1	挑战BOSS@253，绿水晶2	17010058	2	1000	0
1	22083253	1	挑战BOSS@253，绿水晶3	17010058	3	1000	0
1	22083253	1	挑战BOSS@253，绿水晶4	17010058	4	1000	0
2	22083253	2	挑战BOSS@253，蓝水晶1	17010059	1	3000	1
2	22083253	2	挑战BOSS@253，蓝水晶2	17010059	2	1000	0
2	22083253	2	挑战BOSS@253，蓝水晶3	17010059	3	1000	0
3	22083253	3	挑战BOSS@253，紫水晶1	17010060	1	2000	1
3	22083253	3	挑战BOSS@253，紫水晶2	17010060	2	1000	0
4	22083253	4	挑战BOSS@253，一品寒铁1	17010064	1	2000	1
4	22083253	4	挑战BOSS@253，二品寒铁1	17010065	1	2500	1
4	22083253	4	挑战BOSS@253，三品寒铁1	17010066	1	2500	1
4	22083253	4	挑战BOSS@253，四品寒铁1	17010067	1	2000	1
4	22083253	4	挑战BOSS@253，五品寒铁1	17010068	1	1000	1
5	22083253	5	挑战BOSS@253，天龙圣衣1	17030776	1	100	1
6	22083253	6	挑战BOSS@253，天龙圣衣1	17030772	1	2000	0
6	22083253	6	挑战BOSS@253，天龙圣衣1	17030774	1	1000	1
1	22083254	1	挑战BOSS@254，绿水晶1	17010058	1	3000	1
1	22083254	1	挑战BOSS@254，绿水晶2	17010058	2	1000	0
1	22083254	1	挑战BOSS@254，绿水晶3	17010058	3	1000	0
1	22083254	1	挑战BOSS@254，绿水晶4	17010058	4	1000	0
2	22083254	2	挑战BOSS@254，蓝水晶1	17010059	1	3000	1
2	22083254	2	挑战BOSS@254，蓝水晶2	17010059	2	1000	0
2	22083254	2	挑战BOSS@254，蓝水晶3	17010059	3	1000	0
3	22083254	3	挑战BOSS@254，紫水晶1	17010060	1	2000	1
3	22083254	3	挑战BOSS@254，紫水晶2	17010060	2	1000	0
4	22083254	4	挑战BOSS@254，一品寒铁1	17010064	1	2000	1
4	22083254	4	挑战BOSS@254，二品寒铁1	17010065	1	2500	1
4	22083254	4	挑战BOSS@254，三品寒铁1	17010066	1	2500	1
4	22083254	4	挑战BOSS@254，四品寒铁1	17010067	1	2000	1
4	22083254	4	挑战BOSS@254，五品寒铁1	17010068	1	1000	1
5	22083254	5	挑战BOSS@254，一品寒铁1	17010064	1	1000	1
5	22083254	5	挑战BOSS@254，二品寒铁1	17010065	1	1250	1
5	22083254	5	挑战BOSS@254，三品寒铁1	17010066	1	1250	1
5	22083254	5	挑战BOSS@254，四品寒铁1	17010067	1	1000	1
5	22083254	5	挑战BOSS@254，五品寒铁1	17010068	1	500	1
6	22083254	6	挑战BOSS@254，混天1	17030762	1	100	1
7	22083254	7	挑战BOSS@254，混天1	17030758	1	2000	0
7	22083254	7	挑战BOSS@254，混天1	17030760	1	1000	1
1	22083311	1	挑战BOSS@311，绿水晶1	17010058	1	3000	1
1	22083311	1	挑战BOSS@311，绿水晶2	17010058	2	1000	0
1	22083311	1	挑战BOSS@311，绿水晶3	17010058	3	1000	0
1	22083311	1	挑战BOSS@311，绿水晶4	17010058	4	1000	0
2	22083311	2	挑战BOSS@311，蓝水晶1	17010059	1	3000	1
2	22083311	2	挑战BOSS@311，蓝水晶2	17010059	2	1000	0
2	22083311	2	挑战BOSS@311，蓝水晶3	17010059	3	1000	0
3	22083311	3	挑战BOSS@311，紫水晶1	17010060	1	2000	1
3	22083311	3	挑战BOSS@311，紫水晶2	17010060	2	1000	0
4	22083311	4	挑战BOSS@311，一品氪金1	17010069	1	10000	1
5	22083311	5	挑战BOSS@311，踏风血骑1	17030475	1	100	1
6	22083311	6	挑战BOSS@311，踏风血骑1	17030471	1	2000	0
6	22083311	6	挑战BOSS@311，踏风血骑1	17030473	1	1000	1
1	22083312	1	挑战BOSS@312，绿水晶1	17010058	1	3000	1
1	22083312	1	挑战BOSS@312，绿水晶2	17010058	2	1000	0
1	22083312	1	挑战BOSS@312，绿水晶3	17010058	3	1000	0
1	22083312	1	挑战BOSS@312，绿水晶4	17010058	4	1000	0
2	22083312	2	挑战BOSS@312，蓝水晶1	17010059	1	3000	1
2	22083312	2	挑战BOSS@312，蓝水晶2	17010059	2	1000	0
2	22083312	2	挑战BOSS@312，蓝水晶3	17010059	3	1000	0
3	22083312	3	挑战BOSS@312，紫水晶1	17010060	1	2000	1
3	22083312	3	挑战BOSS@312，紫水晶2	17010060	2	1000	0
4	22083312	4	挑战BOSS@312，一品氪金1	17010069	1	10000	1
5	22083312	5	挑战BOSS@312，踏风血骑1	17030475	1	100	1
6	22083312	6	挑战BOSS@312，踏风血骑1	17030471	1	2000	0
6	22083312	6	挑战BOSS@312，踏风血骑1	17030473	1	1000	1
1	22083313	1	挑战BOSS@313，绿水晶1	17010058	1	3000	1
1	22083313	1	挑战BOSS@313，绿水晶2	17010058	2	1000	0
1	22083313	1	挑战BOSS@313，绿水晶3	17010058	3	1000	0
1	22083313	1	挑战BOSS@313，绿水晶4	17010058	4	1000	0
2	22083313	2	挑战BOSS@313，蓝水晶1	17010059	1	3000	1
2	22083313	2	挑战BOSS@313，蓝水晶2	17010059	2	1000	0
2	22083313	2	挑战BOSS@313，蓝水晶3	17010059	3	1000	0
3	22083313	3	挑战BOSS@313，紫水晶1	17010060	1	2000	1
3	22083313	3	挑战BOSS@313，紫水晶2	17010060	2	1000	0
4	22083313	4	挑战BOSS@313，一品氪金1	17010069	1	10000	1
5	22083313	5	挑战BOSS@313，一品氪金1	17010069	1	5000	1
6	22083313	6	挑战BOSS@313，霹雳弓1	17030447	1	100	1
7	22083313	7	挑战BOSS@313，霹雳弓1	17030443	1	2000	0
7	22083313	7	挑战BOSS@313，霹雳弓1	17030445	1	1000	1
1	22083321	1	挑战BOSS@321，绿水晶1	17010058	1	3000	1
1	22083321	1	挑战BOSS@321，绿水晶2	17010058	2	1000	0
1	22083321	1	挑战BOSS@321，绿水晶3	17010058	3	1000	0
1	22083321	1	挑战BOSS@321，绿水晶4	17010058	4	1000	0
2	22083321	2	挑战BOSS@321，蓝水晶1	17010059	1	3000	1
2	22083321	2	挑战BOSS@321，蓝水晶2	17010059	2	1000	0
2	22083321	2	挑战BOSS@321，蓝水晶3	17010059	3	1000	0
3	22083321	3	挑战BOSS@321，紫水晶1	17010060	1	2000	1
3	22083321	3	挑战BOSS@321，紫水晶2	17010060	2	1000	0
4	22083321	4	挑战BOSS@321，一品氪金1	17010069	1	6000	1
4	22083321	4	挑战BOSS@321，二品氪金1	17010070	1	4000	1
5	22083321	5	挑战BOSS@321，贤者长袍1	17030587	1	100	1
6	22083321	6	挑战BOSS@321，贤者长袍1	17030583	1	2000	0
6	22083321	6	挑战BOSS@321，贤者长袍1	17030585	1	1000	1
1	22083322	1	挑战BOSS@322，绿水晶1	17010058	1	3000	1
1	22083322	1	挑战BOSS@322，绿水晶2	17010058	2	1000	0
1	22083322	1	挑战BOSS@322，绿水晶3	17010058	3	1000	0
1	22083322	1	挑战BOSS@322，绿水晶4	17010058	4	1000	0
2	22083322	2	挑战BOSS@322，蓝水晶1	17010059	1	3000	1
2	22083322	2	挑战BOSS@322，蓝水晶2	17010059	2	1000	0
2	22083322	2	挑战BOSS@322，蓝水晶3	17010059	3	1000	0
3	22083322	3	挑战BOSS@322，紫水晶1	17010060	1	2000	1
3	22083322	3	挑战BOSS@322，紫水晶2	17010060	2	1000	0
4	22083322	4	挑战BOSS@322，一品氪金1	17010069	1	6000	1
4	22083322	4	挑战BOSS@322，二品氪金1	17010070	1	4000	1
5	22083322	5	挑战BOSS@322，贤者长袍1	17030587	1	100	1
6	22083322	6	挑战BOSS@322，贤者长袍1	17030583	1	2000	0
6	22083322	6	挑战BOSS@322，贤者长袍1	17030585	1	1000	1
1	22083323	1	挑战BOSS@323，绿水晶1	17010058	1	3000	1
1	22083323	1	挑战BOSS@323，绿水晶2	17010058	2	1000	0
1	22083323	1	挑战BOSS@323，绿水晶3	17010058	3	1000	0
1	22083323	1	挑战BOSS@323，绿水晶4	17010058	4	1000	0
2	22083323	2	挑战BOSS@323，蓝水晶1	17010059	1	3000	1
2	22083323	2	挑战BOSS@323，蓝水晶2	17010059	2	1000	0
2	22083323	2	挑战BOSS@323，蓝水晶3	17010059	3	1000	0
3	22083323	3	挑战BOSS@323，紫水晶1	17010060	1	2000	1
3	22083323	3	挑战BOSS@323，紫水晶2	17010060	2	1000	0
4	22083323	4	挑战BOSS@323，一品氪金1	17010069	1	6000	1
4	22083323	4	挑战BOSS@323，二品氪金1	17010070	1	4000	1
5	22083323	5	挑战BOSS@323，一品氪金1	17010069	1	3000	1
5	22083323	5	挑战BOSS@323，二品氪金1	17010070	1	2000	1
6	22083323	6	挑战BOSS@323，六韬1	17030566	1	100	1
7	22083323	7	挑战BOSS@323，六韬1	17030562	1	2000	0
7	22083323	7	挑战BOSS@323，六韬1	17030564	1	1000	1
1	22083331	1	挑战BOSS@331，绿水晶1	17010058	1	3000	1
1	22083331	1	挑战BOSS@331，绿水晶2	17010058	2	1000	0
1	22083331	1	挑战BOSS@331，绿水晶3	17010058	3	1000	0
1	22083331	1	挑战BOSS@331，绿水晶4	17010058	4	1000	0
2	22083331	2	挑战BOSS@331，蓝水晶1	17010059	1	3000	1
2	22083331	2	挑战BOSS@331，蓝水晶2	17010059	2	1000	0
2	22083331	2	挑战BOSS@331，蓝水晶3	17010059	3	1000	0
3	22083331	3	挑战BOSS@331，紫水晶1	17010060	1	2000	1
3	22083331	3	挑战BOSS@331，紫水晶2	17010060	2	1000	0
4	22083331	4	挑战BOSS@331，一品氪金1	17010069	1	3000	1
4	22083331	4	挑战BOSS@331，二品氪金1	17010070	1	4000	1
4	22083331	4	挑战BOSS@331，三品氪金1	17010071	1	3000	1
5	22083331	5	挑战BOSS@331，天师道袍1	17030713	1	100	1
6	22083331	6	挑战BOSS@331，天师道袍1	17030709	1	2000	0
6	22083331	6	挑战BOSS@331，天师道袍1	17030711	1	1000	1
1	22083332	1	挑战BOSS@332，绿水晶1	17010058	1	3000	1
1	22083332	1	挑战BOSS@332，绿水晶2	17010058	2	1000	0
1	22083332	1	挑战BOSS@332，绿水晶3	17010058	3	1000	0
1	22083332	1	挑战BOSS@332，绿水晶4	17010058	4	1000	0
2	22083332	2	挑战BOSS@332，蓝水晶1	17010059	1	3000	1
2	22083332	2	挑战BOSS@332，蓝水晶2	17010059	2	1000	0
2	22083332	2	挑战BOSS@332，蓝水晶3	17010059	3	1000	0
3	22083332	3	挑战BOSS@332，紫水晶1	17010060	1	2000	1
3	22083332	3	挑战BOSS@332，紫水晶2	17010060	2	1000	0
4	22083332	4	挑战BOSS@332，一品氪金1	17010069	1	3000	1
4	22083332	4	挑战BOSS@332，二品氪金1	17010070	1	4000	1
4	22083332	4	挑战BOSS@332，三品氪金1	17010071	1	3000	1
5	22083332	5	挑战BOSS@332，天师道袍1	17030713	1	100	1
6	22083332	6	挑战BOSS@332，天师道袍1	17030709	1	2000	0
6	22083332	6	挑战BOSS@332，天师道袍1	17030711	1	1000	1
1	22083333	1	挑战BOSS@333，绿水晶1	17010058	1	3000	1
1	22083333	1	挑战BOSS@333，绿水晶2	17010058	2	1000	0
1	22083333	1	挑战BOSS@333，绿水晶3	17010058	3	1000	0
1	22083333	1	挑战BOSS@333，绿水晶4	17010058	4	1000	0
2	22083333	2	挑战BOSS@333，蓝水晶1	17010059	1	3000	1
2	22083333	2	挑战BOSS@333，蓝水晶2	17010059	2	1000	0
2	22083333	2	挑战BOSS@333，蓝水晶3	17010059	3	1000	0
3	22083333	3	挑战BOSS@333，紫水晶1	17010060	1	2000	1
3	22083333	3	挑战BOSS@333，紫水晶2	17010060	2	1000	0
4	22083333	4	挑战BOSS@333，一品氪金1	17010069	1	3000	1
4	22083333	4	挑战BOSS@333，二品氪金1	17010070	1	4000	1
4	22083333	4	挑战BOSS@333，三品氪金1	17010071	1	3000	1
5	22083333	5	挑战BOSS@333，一品氪金1	17010069	1	1500	1
5	22083333	5	挑战BOSS@333，二品氪金1	17010070	1	2000	1
5	22083333	5	挑战BOSS@333，三品氪金1	17010071	1	1500	1
6	22083333	6	挑战BOSS@333，虎饕1	17030685	1	100	1
7	22083333	7	挑战BOSS@333，虎饕1	17030681	1	2000	0
7	22083333	7	挑战BOSS@333，虎饕1	17030683	1	1000	1
1	22083341	1	挑战BOSS@341，绿水晶1	17010058	1	3000	1
1	22083341	1	挑战BOSS@341，绿水晶2	17010058	2	1000	0
1	22083341	1	挑战BOSS@341，绿水晶3	17010058	3	1000	0
1	22083341	1	挑战BOSS@341，绿水晶4	17010058	4	1000	0
2	22083341	2	挑战BOSS@341，蓝水晶1	17010059	1	3000	1
2	22083341	2	挑战BOSS@341，蓝水晶2	17010059	2	1000	0
2	22083341	2	挑战BOSS@341，蓝水晶3	17010059	3	1000	0
3	22083341	3	挑战BOSS@341，紫水晶1	17010060	1	2000	1
3	22083341	3	挑战BOSS@341，紫水晶2	17010060	2	1000	0
4	22083341	4	挑战BOSS@341，一品氪金1	17010069	1	2000	1
4	22083341	4	挑战BOSS@341，二品氪金1	17010070	1	3000	1
4	22083341	4	挑战BOSS@341，三品氪金1	17010071	1	3000	1
4	22083341	4	挑战BOSS@341，四品氪金1	17010072	1	2000	1
5	22083341	5	挑战BOSS@341，龙吟1	17030748	1	100	1
6	22083341	6	挑战BOSS@341，龙吟1	17030744	1	2000	0
6	22083341	6	挑战BOSS@341，龙吟1	17030746	1	1000	1
1	22083342	1	挑战BOSS@342，绿水晶1	17010058	1	3000	1
1	22083342	1	挑战BOSS@342，绿水晶2	17010058	2	1000	0
1	22083342	1	挑战BOSS@342，绿水晶3	17010058	3	1000	0
1	22083342	1	挑战BOSS@342，绿水晶4	17010058	4	1000	0
2	22083342	2	挑战BOSS@342，蓝水晶1	17010059	1	3000	1
2	22083342	2	挑战BOSS@342，蓝水晶2	17010059	2	1000	0
2	22083342	2	挑战BOSS@342，蓝水晶3	17010059	3	1000	0
3	22083342	3	挑战BOSS@342，紫水晶1	17010060	1	2000	1
3	22083342	3	挑战BOSS@342，紫水晶2	17010060	2	1000	0
4	22083342	4	挑战BOSS@342，一品氪金1	17010069	1	2000	1
4	22083342	4	挑战BOSS@342，二品氪金1	17010070	1	3000	1
4	22083342	4	挑战BOSS@342，三品氪金1	17010071	1	3000	1
4	22083342	4	挑战BOSS@342，四品氪金1	17010072	1	2000	1
5	22083342	5	挑战BOSS@342，天魔神甲1	17030769	1	100	1
6	22083342	6	挑战BOSS@342，天魔神甲1	17030765	1	2000	0
6	22083342	6	挑战BOSS@342，天魔神甲1	17030767	1	1000	1
1	22083343	1	挑战BOSS@343，绿水晶1	17010058	1	3000	1
1	22083343	1	挑战BOSS@343，绿水晶2	17010058	2	1000	0
1	22083343	1	挑战BOSS@343，绿水晶3	17010058	3	1000	0
1	22083343	1	挑战BOSS@343，绿水晶4	17010058	4	1000	0
2	22083343	2	挑战BOSS@343，蓝水晶1	17010059	1	3000	1
2	22083343	2	挑战BOSS@343，蓝水晶2	17010059	2	1000	0
2	22083343	2	挑战BOSS@343，蓝水晶3	17010059	3	1000	0
3	22083343	3	挑战BOSS@343，紫水晶1	17010060	1	2000	1
3	22083343	3	挑战BOSS@343，紫水晶2	17010060	2	1000	0
4	22083343	4	挑战BOSS@343，一品氪金1	17010069	1	2000	1
4	22083343	4	挑战BOSS@343，二品氪金1	17010070	1	3000	1
4	22083343	4	挑战BOSS@343，三品氪金1	17010071	1	3000	1
4	22083343	4	挑战BOSS@343，四品氪金1	17010072	1	2000	1
5	22083343	5	挑战BOSS@343，龙吟1	17030748	1	100	1
6	22083343	6	挑战BOSS@343，龙吟1	17030744	1	2000	0
6	22083343	6	挑战BOSS@343，龙吟1	17030746	1	1000	1
1	22083344	1	挑战BOSS@344，绿水晶1	17010058	1	3000	1
1	22083344	1	挑战BOSS@344，绿水晶2	17010058	2	1000	0
1	22083344	1	挑战BOSS@344，绿水晶3	17010058	3	1000	0
1	22083344	1	挑战BOSS@344，绿水晶4	17010058	4	1000	0
2	22083344	2	挑战BOSS@344，蓝水晶1	17010059	1	3000	1
2	22083344	2	挑战BOSS@344，蓝水晶2	17010059	2	1000	0
2	22083344	2	挑战BOSS@344，蓝水晶3	17010059	3	1000	0
3	22083344	3	挑战BOSS@344，紫水晶1	17010060	1	2000	1
3	22083344	3	挑战BOSS@344，紫水晶2	17010060	2	1000	0
4	22083344	4	挑战BOSS@344，一品氪金1	17010069	1	2000	1
4	22083344	4	挑战BOSS@344，二品氪金1	17010070	1	3000	1
4	22083344	4	挑战BOSS@344，三品氪金1	17010071	1	3000	1
4	22083344	4	挑战BOSS@344，四品氪金1	17010072	1	2000	1
5	22083344	5	挑战BOSS@344，一品氪金1	17010069	1	1000	1
5	22083344	5	挑战BOSS@344，二品氪金1	17010070	1	1500	1
5	22083344	5	挑战BOSS@344，三品氪金1	17010071	1	1500	1
5	22083344	5	挑战BOSS@344，四品氪金1	17010072	1	1000	1
6	22083344	6	挑战BOSS@344，天魔神甲1	17030769	1	100	1
7	22083344	7	挑战BOSS@344，天魔神甲1	17030765	1	2000	0
7	22083344	7	挑战BOSS@344，天魔神甲1	17030767	1	1000	1
1	22083351	1	挑战BOSS@351，绿水晶1	17010058	1	3000	1
1	22083351	1	挑战BOSS@351，绿水晶2	17010058	2	1000	0
1	22083351	1	挑战BOSS@351，绿水晶3	17010058	3	1000	0
1	22083351	1	挑战BOSS@351，绿水晶4	17010058	4	1000	0
2	22083351	2	挑战BOSS@351，蓝水晶1	17010059	1	3000	1
2	22083351	2	挑战BOSS@351，蓝水晶2	17010059	2	1000	0
2	22083351	2	挑战BOSS@351，蓝水晶3	17010059	3	1000	0
3	22083351	3	挑战BOSS@351，紫水晶1	17010060	1	2000	1
3	22083351	3	挑战BOSS@351，紫水晶2	17010060	2	1000	0
4	22083351	4	挑战BOSS@351，一品氪金1	17010069	1	2000	1
4	22083351	4	挑战BOSS@351，二品氪金1	17010070	1	2500	1
4	22083351	4	挑战BOSS@351，三品氪金1	17010071	1	2500	1
4	22083351	4	挑战BOSS@351，四品氪金1	17010072	1	2000	1
4	22083351	4	挑战BOSS@351，五品氪金1	17010073	1	1000	1
5	22083351	5	挑战BOSS@351，混天1	17030762	1	100	1
6	22083351	6	挑战BOSS@351，混天1	17030758	1	2000	0
6	22083351	6	挑战BOSS@351，混天1	17030760	1	1000	1
1	22083352	1	挑战BOSS@352，绿水晶1	17010058	1	3000	1
1	22083352	1	挑战BOSS@352，绿水晶2	17010058	2	1000	0
1	22083352	1	挑战BOSS@352，绿水晶3	17010058	3	1000	0
1	22083352	1	挑战BOSS@352，绿水晶4	17010058	4	1000	0
2	22083352	2	挑战BOSS@352，蓝水晶1	17010059	1	3000	1
2	22083352	2	挑战BOSS@352，蓝水晶2	17010059	2	1000	0
2	22083352	2	挑战BOSS@352，蓝水晶3	17010059	3	1000	0
3	22083352	3	挑战BOSS@352，紫水晶1	17010060	1	2000	1
3	22083352	3	挑战BOSS@352，紫水晶2	17010060	2	1000	0
4	22083352	4	挑战BOSS@352，一品氪金1	17010069	1	2000	1
4	22083352	4	挑战BOSS@352，二品氪金1	17010070	1	2500	1
4	22083352	4	挑战BOSS@352，三品氪金1	17010071	1	2500	1
4	22083352	4	挑战BOSS@352，四品氪金1	17010072	1	2000	1
4	22083352	4	挑战BOSS@352，五品氪金1	17010073	1	1000	1
5	22083352	5	挑战BOSS@352，唤雷1	17030755	1	100	1
6	22083352	6	挑战BOSS@352，唤雷1	17030751	1	2000	0
6	22083352	6	挑战BOSS@352，唤雷1	17030753	1	1000	1
1	22083353	1	挑战BOSS@353，绿水晶1	17010058	1	3000	1
1	22083353	1	挑战BOSS@353，绿水晶2	17010058	2	1000	0
1	22083353	1	挑战BOSS@353，绿水晶3	17010058	3	1000	0
1	22083353	1	挑战BOSS@353，绿水晶4	17010058	4	1000	0
2	22083353	2	挑战BOSS@353，蓝水晶1	17010059	1	3000	1
2	22083353	2	挑战BOSS@353，蓝水晶2	17010059	2	1000	0
2	22083353	2	挑战BOSS@353，蓝水晶3	17010059	3	1000	0
3	22083353	3	挑战BOSS@353，紫水晶1	17010060	1	2000	1
3	22083353	3	挑战BOSS@353，紫水晶2	17010060	2	1000	0
4	22083353	4	挑战BOSS@353，一品氪金1	17010069	1	2000	1
4	22083353	4	挑战BOSS@353，二品氪金1	17010070	1	2500	1
4	22083353	4	挑战BOSS@353，三品氪金1	17010071	1	2500	1
4	22083353	4	挑战BOSS@353，四品氪金1	17010072	1	2000	1
4	22083353	4	挑战BOSS@353，五品氪金1	17010073	1	1000	1
5	22083353	5	挑战BOSS@353，天龙圣衣1	17030776	1	100	1
6	22083353	6	挑战BOSS@353，天龙圣衣1	17030772	1	2000	0
6	22083353	6	挑战BOSS@353，天龙圣衣1	17030774	1	1000	1
1	22083354	1	挑战BOSS@354，绿水晶1	17010058	1	3000	1
1	22083354	1	挑战BOSS@354，绿水晶2	17010058	2	1000	0
1	22083354	1	挑战BOSS@354，绿水晶3	17010058	3	1000	0
1	22083354	1	挑战BOSS@354，绿水晶4	17010058	4	1000	0
2	22083354	2	挑战BOSS@354，蓝水晶1	17010059	1	3000	1
2	22083354	2	挑战BOSS@354，蓝水晶2	17010059	2	1000	0
2	22083354	2	挑战BOSS@354，蓝水晶3	17010059	3	1000	0
3	22083354	3	挑战BOSS@354，紫水晶1	17010060	1	2000	1
3	22083354	3	挑战BOSS@354，紫水晶2	17010060	2	1000	0
4	22083354	4	挑战BOSS@354，一品氪金1	17010069	1	2000	1
4	22083354	4	挑战BOSS@354，二品氪金1	17010070	1	2500	1
4	22083354	4	挑战BOSS@354，三品氪金1	17010071	1	2500	1
4	22083354	4	挑战BOSS@354，四品氪金1	17010072	1	2000	1
4	22083354	4	挑战BOSS@354，五品氪金1	17010073	1	1000	1
5	22083354	5	挑战BOSS@354，一品氪金1	17010069	1	1000	1
5	22083354	5	挑战BOSS@354，二品氪金1	17010070	1	1250	1
5	22083354	5	挑战BOSS@354，三品氪金1	17010071	1	1250	1
5	22083354	5	挑战BOSS@354，四品氪金1	17010072	1	1000	1
5	22083354	5	挑战BOSS@354，五品氪金1	17010073	1	500	1
6	22083354	6	挑战BOSS@354，唤雷1	17030755	1	100	1
7	22083354	7	挑战BOSS@354，唤雷1	17030751	1	2000	0
7	22083354	7	挑战BOSS@354，唤雷1	17030753	1	1000	1
1	22084001	1	铜钱	17010039	500	2500	1
2	22084001	2	铜钱	17010039	500	2500	0
3	22084001	3	铜钱	17010039	500	2500	0
4	22084001	4	铜钱	17010039	500	2500	0
1	22090000	1	元宝	17010038	20	10000	1
2	22090000	2	铜钱	17010039	600	10000	1
1	22090001	1	六品经验书	17010043	20	10000	1
