#武将ID	名称	头像	兵种	等级	星级	品质	分类（其中type=1为近战，type=2为远程，type=3为谋士）	武将模型（无用）	物理攻击	物理防御	法术攻击	法术防御	生命	技能ID	初始怒气	怒气值上限	武将怒气增长方式（1=攻击增加怒气，2=被攻击增加怒气，3=攻击和被攻击都增加怒气）	每次怒气增加点数	战斗力	待机动画文件	攻击动画(无用)	被攻击动画	普通攻击	技能攻击
id	name	icon	race	level	star	color	type	model	phyatk	phydef	mgcatk	mgcdef	hp	skillid	initanger	angerpiont	angerincrease	angeraddnum	power	idleanimation	attackanimation	attackedanimation	commonattack	skillattack
24020443	西凉铁骑	imghead012.png	3	64	4	1	1	381	8185	1473	0	1480	74743	14020086	1	3	1	1	18612	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020444	元戎射手	imghead012.png	5	64	4	1	2	382	10099	1010	0	505	61017	14020031	1	3	1	1	17715	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020445	弓骑兵	imghead012.png	6	64	4	1	2	383	10099	1010	0	505	61017	14020082	1	3	1	1	17715	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020446	雷计谋士	imghead012.png	8	64	4	1	3	384	0	578	8257	1209	54056	14020092	1	3	1	1	15449	moushi01_;11	0	moushi01ss_;11	29030005	29040011
24020447	医疗兵	imghead012.png	10	64	4	1	3	385	0	578	8257	1209	54056	14020045	1	3	1	1	15449	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020448	尹赏	imghead504.png	2	64	4	4	1	386	8185	1473	0	1480	112114	14020015	1	3	1	1	22349	xuchu01_;9	0	xuchu01ss_;9	29020017	29011030
24020449	丹阳兵	imghead012.png	1	64	4	1	1	387	8185	1473	0	1480	74743	14020001	1	3	1	1	18612	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020450	西凉铁骑	imghead012.png	3	64	4	1	1	388	8185	1473	0	1480	74743	14020038	1	3	1	1	18612	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020451	元戎射手	imghead012.png	5	64	4	1	2	389	10099	1010	0	505	61017	14020028	1	3	1	1	17715	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020452	羽林卫	imghead012.png	6	64	4	1	2	390	10099	1010	0	505	61017	14020059	1	3	1	1	17715	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040102
24020453	弓骑兵	imghead012.png	6	64	4	1	2	391	10099	1010	0	505	61017	14020005	1	3	1	1	17715	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020454	火计谋士	imghead012.png	7	64	4	1	3	392	0	578	8257	1209	54056	14020010	1	3	1	1	15449	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020455	医疗兵	imghead012.png	10	64	4	1	3	393	0	578	8257	1209	54056	14020047	1	3	1	1	15449	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020456	周仓	imghead506.png	1	65	4	4	1	394	8417	1515	0	1518	116299	14020002	1	3	1	1	23079	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24020457	丹阳兵	imghead012.png	1	65	4	1	1	395	8417	1515	0	1518	77533	14020015	1	3	2	1	19203	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020458	车下虎士	imghead012.png	2	65	4	1	1	396	8417	1515	0	1518	77533	14020002	1	3	1	1	19203	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020459	西凉铁骑	imghead012.png	3	65	4	1	1	397	8417	1515	0	1518	77533	14020038	1	3	1	1	19203	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020460	羽林卫	imghead012.png	6	65	4	1	2	398	10319	1032	0	516	63332	14020037	1	3	1	1	18200	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020461	雷计谋士	imghead012.png	8	65	4	1	3	399	0	591	8446	1230	56126	14020064	1	3	1	1	15879	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020462	水计谋士	imghead012.png	8	65	4	1	3	400	0	591	8446	1230	56126	14020008	1	3	1	1	15879	moushi01_;11	0	moushi01ss_;11	29030005	29040010
24020463	医疗兵	imghead012.png	10	65	4	1	3	401	0	591	8446	1230	56126	14020045	1	3	1	1	15879	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020464	李歆	imghead503.png	8	66	4	4	3	402	0	604	8631	1250	87345	14020093	1	3	1	1	19219	wanglang01_;9	0	wanglang01ss_;9	29020012	29010007
24020465	丹阳兵	imghead012.png	1	66	4	1	1	403	8647	1556	0	1555	80367	14020080	1	3	1	1	19794	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020466	车下虎士	imghead012.png	2	66	4	1	1	404	8647	1556	0	1555	80367	14020060	1	3	1	1	19794	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020467	西凉铁骑	imghead012.png	3	66	4	1	1	405	8647	1556	0	1555	80367	14020080	1	3	1	1	19794	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020468	元戎射手	imghead012.png	5	66	4	1	2	406	10534	1053	0	527	65684	14020085	1	3	1	1	18682	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020469	弓骑兵	imghead012.png	6	66	4	1	2	407	10534	1053	0	527	65684	14020031	1	3	1	1	18682	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020470	雷计谋士	imghead012.png	8	66	4	1	3	408	0	604	8631	1250	58230	14020090	1	3	1	1	16308	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020471	医疗兵	imghead012.png	10	66	4	1	3	409	0	604	8631	1250	58230	14020046	1	3	1	1	16308	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020472	简雍	imghead509.png	6	66	4	4	2	410	11588	1053	0	527	118232	14020051	1	3	1	1	24991	sunjian01_;9	0	sunjian01ss_;9	29020014	29011019
24020473	丹阳兵	imghead012.png	1	66	4	1	1	411	8647	1556	0	1555	80367	14020052	1	3	2	1	19794	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020474	西凉铁骑	imghead012.png	3	66	4	1	1	412	8647	1556	0	1555	80367	14020077	1	3	1	1	19794	qibing01_;11	0	qibing01ss_;13	29030006	29040106
24020475	羽林卫	imghead012.png	6	66	4	1	2	413	10534	1053	0	527	65684	14020061	1	3	1	1	18682	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020476	火计谋士	imghead012.png	7	66	4	1	3	414	0	604	8631	1250	58230	14020063	1	3	1	1	16308	moushi01_;11	0	moushi01ss_;11	29030005	29040009
24020477	雷计谋士	imghead012.png	8	66	4	1	3	415	0	604	8631	1250	58230	14020034	1	3	1	1	16308	moushi01_;11	0	moushi01ss_;11	29030005	29040011
24020478	水计谋士	imghead012.png	8	66	4	1	3	416	0	604	8631	1250	58230	14020027	1	3	1	1	16308	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020479	医疗兵	imghead012.png	10	66	4	1	3	417	0	604	8631	1250	58230	14020046	1	3	1	1	16308	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020480	邓良	imghead509.png	2	67	4	4	1	418	8877	1598	0	1591	124867	14020049	1	3	1	1	24552	xuchu01_;9	0	xuchu01ss_;9	29020017	29011030
24020481	丹阳兵	imghead012.png	1	67	4	1	1	419	8877	1598	0	1591	83245	14020067	1	3	1	1	20390	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020482	车下虎士	imghead012.png	2	67	4	1	1	420	8877	1598	0	1591	83245	14020039	1	3	1	1	20390	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020483	元戎射手	imghead012.png	5	67	4	1	2	421	10746	1075	0	537	68074	14020078	1	3	1	1	19165	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24020484	弓骑兵	imghead012.png	6	67	4	1	2	422	10746	1075	0	537	68074	14020059	1	3	1	1	19165	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040102
24020485	火计谋士	imghead012.png	7	67	4	1	3	423	0	617	8814	1269	60367	14020034	1	3	1	1	16736	moushi01_;11	0	moushi01ss_;11	29030005	29040009
24020486	水计谋士	imghead012.png	8	67	4	1	3	424	0	617	8814	1269	60367	14020006	1	3	1	1	16736	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020487	医疗兵	imghead012.png	10	67	4	1	3	425	0	617	8814	1269	60367	14020045	1	3	1	1	16736	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020488	赵累	imghead505.png	3	67	4	4	1	426	8877	1598	0	1591	124867	14020038	1	3	1	1	24552	daoqi01_;9	0	daoqi01ss_;9	29020025	29011036
24020489	丹阳兵	imghead012.png	1	67	4	1	1	427	8877	1598	0	1591	83245	14020030	1	3	2	1	20390	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020490	车下虎士	imghead012.png	2	67	4	1	1	428	8877	1598	0	1591	83245	14020000	1	3	1	1	20390	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020491	元戎射手	imghead012.png	5	67	4	1	2	429	10746	1075	0	537	68074	14020030	1	3	1	1	19165	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020492	羽林卫	imghead012.png	6	67	4	1	2	430	10746	1075	0	537	68074	14020036	1	3	1	1	19165	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020493	弓骑兵	imghead012.png	6	67	4	1	2	431	10746	1075	0	537	68074	14020036	1	3	1	1	19165	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020494	雷计谋士	imghead012.png	8	67	4	1	3	432	0	617	8814	1269	60367	14020073	1	3	1	1	16736	moushi01_;11	0	moushi01ss_;11	29030005	29040011
24020495	医疗兵	imghead012.png	10	67	4	1	3	433	0	617	8814	1269	60367	14020045	1	3	1	1	16736	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020496	卢植	imghead125.png	8	68	4	4	3	434	0	630	8994	1287	93807	14020042	1	3	1	1	20291	guojia01_;9	0	guojia01ss_;9	29020006	29010001
24020497	丹阳兵	imghead012.png	1	68	4	1	1	435	9105	1639	0	1627	86166	14020022	1	3	1	1	20987	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020498	车下虎士	imghead012.png	2	68	4	1	1	436	9105	1639	0	1627	86166	14020058	1	3	1	1	20987	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24020499	西凉铁骑	imghead012.png	3	68	4	1	1	437	9105	1639	0	1627	86166	14020067	1	3	2	1	20987	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020500	弓骑兵	imghead012.png	6	68	4	1	2	438	10955	1095	0	548	70500	14020004	1	3	1	1	19648	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020501	雷计谋士	imghead012.png	8	68	4	1	3	439	0	630	8994	1287	62538	14020017	1	3	1	1	17164	moushi01_;11	0	moushi01ss_;11	29030005	29040011
24020502	水计谋士	imghead012.png	8	68	4	1	3	440	0	630	8994	1287	62538	14020088	1	3	1	1	17164	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020503	医疗兵	imghead012.png	10	68	4	1	3	441	0	630	8994	1287	62538	14020048	1	3	1	1	17164	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020504	刘琦	imghead502.png	8	68	4	4	3	442	0	630	8994	1287	93807	14020027	1	3	1	1	20291	wanglang01_;9	0	wanglang01ss_;9	29020012	29010007
24020505	车下虎士	imghead012.png	2	68	4	1	1	443	9105	1639	0	1627	86166	14020081	1	3	1	1	20987	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020506	西凉铁骑	imghead012.png	3	68	4	1	1	444	9105	1639	0	1627	86166	14020029	1	3	1	1	20987	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020507	元戎射手	imghead012.png	5	68	4	1	2	445	10955	1095	0	548	70500	14020080	1	3	1	1	19648	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020508	羽林卫	imghead012.png	6	68	4	1	2	446	10955	1095	0	548	70500	14020059	1	3	1	1	19648	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040102
24020509	弓骑兵	imghead012.png	6	68	4	1	2	447	10955	1095	0	548	70500	14020084	1	3	1	1	19648	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020510	火计谋士	imghead012.png	7	68	4	1	3	448	0	630	8994	1287	62538	14020055	1	3	1	1	17164	moushi01_;11	0	moushi01ss_;11	29030005	29040009
24020511	雷计谋士	imghead012.png	8	68	4	1	3	449	0	630	8994	1287	62538	14020093	1	3	1	1	17164	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020512	王甫	imghead502.png	6	69	4	4	2	450	12276	1116	0	558	109446	14020002	1	3	1	1	24894	sunjian01_;9	0	sunjian01ss_;9	29020014	29011019
24020513	丹阳兵	imghead012.png	1	69	4	1	1	451	9332	1680	0	1662	89131	14020049	1	3	1	1	21587	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020514	西凉铁骑	imghead012.png	3	69	4	1	1	452	9332	1680	0	1662	89131	14020028	1	3	1	1	21587	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020515	羽林卫	imghead012.png	6	69	4	1	2	453	11160	1116	0	558	72964	14020012	1	3	1	1	20130	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020516	弓骑兵	imghead012.png	6	69	4	1	2	454	11160	1116	0	558	72964	14020083	1	3	1	1	20130	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020517	火计谋士	imghead012.png	7	69	4	1	3	455	0	642	9171	1304	64742	14020017	1	3	1	1	17591	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020518	水计谋士	imghead012.png	8	69	4	1	3	456	0	642	9171	1304	64742	14020058	1	3	1	1	17591	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24020519	医疗兵	imghead012.png	10	69	4	1	3	457	0	642	9171	1304	64742	14020047	1	3	1	1	17591	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020520	高定	imghead502.png	2	69	4	4	1	458	10266	1680	0	1662	160436	14020036	1	3	1	1	29651	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24020521	车下虎士	imghead012.png	2	69	4	1	1	459	9332	1680	0	1662	89131	14020001	1	3	1	1	21587	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020522	西凉铁骑	imghead012.png	3	69	4	1	1	460	9332	1680	0	1662	89131	14020023	1	3	1	1	21587	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020523	元戎射手	imghead012.png	5	69	4	1	2	461	11160	1116	0	558	72964	14020068	1	3	1	1	20130	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020524	弓骑兵	imghead012.png	6	69	4	1	2	462	11160	1116	0	558	72964	14020060	1	3	1	1	20130	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020525	火计谋士	imghead012.png	7	69	4	1	3	463	0	642	9171	1304	64742	14020006	1	3	1	1	17591	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020526	水计谋士	imghead012.png	8	69	4	1	3	464	0	642	9171	1304	64742	14020019	1	3	1	1	17591	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020527	医疗兵	imghead012.png	10	69	4	1	3	465	0	642	9171	1304	64742	14020045	1	3	1	1	17591	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020528	严纲	imghead510.png	1	70	4	4	1	466	9559	1721	0	1697	138210	14020021	1	3	1	1	26798	xuchu01_;9	0	xuchu01ss_;9	29020017	29011030
24020529	藤甲兵	imghead012.png	2	70	4	1	1	467	9559	1721	0	1697	92140	14020061	1	3	2	1	22191	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020530	白马义从	imghead012.png	3	70	4	1	1	468	9559	1721	0	1697	92140	14020030	1	3	1	1	22191	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020531	元戎射手	imghead012.png	5	70	4	1	2	469	11362	1136	0	568	75465	14020057	1	3	1	1	20612	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24020532	羽林卫	imghead012.png	6	70	4	1	2	470	11362	1136	0	568	75465	14020052	1	3	1	1	20612	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020533	火计谋士	imghead012.png	7	70	4	1	3	471	0	654	9345	1321	66980	14020088	1	3	1	1	18018	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020534	雷计谋士	imghead012.png	8	70	4	1	3	472	0	654	9345	1321	66980	14020008	1	3	1	1	18018	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020535	医疗兵	imghead012.png	10	70	4	1	3	473	0	654	9345	1321	66980	14020046	1	3	1	1	18018	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020536	孙权	imghead503.png	1	71	4	4	1	474	10058	1810	0	1802	146009	14010013	1	3	1	1	28270	liubei01_;9	0	liubei01ss_;9	29020008	29011041
24020537	藤甲兵	imghead012.png	2	71	4	1	1	475	10058	1810	0	1802	97340	14020062	1	3	1	1	23404	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020538	丹阳兵	imghead012.png	1	71	4	1	1	476	10058	1810	0	1802	97340	14020081	1	3	1	1	23404	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020539	白马义从	imghead012.png	3	71	4	1	1	477	10058	1810	0	1802	97340	14020029	1	3	1	1	23404	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020540	元戎射手	imghead012.png	5	71	4	1	2	478	11886	1189	0	594	79782	14020002	1	3	1	1	21647	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020541	神臂弓兵	imghead012.png	4	71	4	1	2	479	11886	1189	0	594	79782	14020076	1	3	1	1	21647	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24020542	雷计谋士	imghead012.png	8	71	4	1	3	480	0	685	9787	1394	70845	14020025	1	3	1	1	18950	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020543	水计谋士	imghead012.png	8	71	4	1	3	481	0	685	9787	1394	70845	14020056	1	3	1	1	18950	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020544	周瑜	imghead003.png	1	71	4	4	1	482	10058	1810	0	1802	146009	14010008	1	3	1	1	28270	zhouyu01_;9	0	zhouyu01ss_;9	29020021	29010005
24020545	丹阳兵	imghead012.png	1	71	4	1	1	483	10058	1810	0	1802	97340	14020021	1	3	1	1	23404	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020546	白马义从	imghead012.png	3	71	4	1	1	484	10058	1810	0	1802	97340	14020037	1	3	2	1	23404	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020547	元戎射手	imghead012.png	5	71	4	1	2	485	11886	1189	0	594	79782	14020001	1	3	1	1	21647	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020548	羽林卫	imghead012.png	6	71	4	1	2	486	11886	1189	0	594	79782	14020022	1	3	1	1	21647	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020549	神臂弓兵	imghead012.png	4	71	4	1	2	487	11886	1189	0	594	79782	14020069	1	3	1	1	21647	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020550	火计谋士	imghead012.png	7	71	4	1	3	488	0	685	9787	1394	70845	14020034	1	3	1	1	18950	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020551	雷计谋士	imghead012.png	8	71	4	1	3	489	0	685	9787	1394	70845	14020016	1	3	1	1	18950	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
24020552	姜维	imghead014.png	7	72	4	4	3	490	0	716	10223	1465	112165	14010009	1	3	1	1	23620	bimou01_;11	0	bimou01ss_;11	29020023	29040013
24020553	藤甲兵	imghead012.png	2	72	4	1	1	491	10555	1900	0	1905	102627	14020038	1	3	1	1	24622	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020554	丹阳兵	imghead012.png	1	72	4	1	1	492	10555	1900	0	1905	102627	14020051	1	3	1	1	24622	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020555	白马义从	imghead012.png	3	72	4	1	1	493	10555	1900	0	1905	102627	14020020	1	3	1	1	24622	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020556	羽林卫	imghead012.png	6	72	4	1	2	494	12401	1240	0	620	84175	14020067	1	3	1	1	22678	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020557	神臂弓兵	imghead012.png	4	72	4	1	2	495	12401	1240	0	620	84175	14020069	1	3	1	1	22678	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020558	雷计谋士	imghead012.png	8	72	4	1	3	496	0	716	10223	1465	74777	14020076	1	3	1	1	19881	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24020559	医疗兵	imghead012.png	10	72	4	1	3	497	0	716	10223	1465	74777	14020048	1	3	1	1	19881	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020560	黄忠	imghead016.png	5	72	4	4	2	498	13641	1240	0	620	126263	14010010	1	3	1	1	28127	huangzhong01_;9	0	huangzhong01ss_;9	29020007	29011010
24020561	藤甲兵	imghead012.png	2	72	4	1	1	499	10555	1900	0	1905	102627	14020014	1	3	1	1	24622	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020562	丹阳兵	imghead012.png	1	72	4	1	1	500	10555	1900	0	1905	102627	14020028	1	3	1	1	24622	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020563	白马义从	imghead012.png	3	72	4	1	1	501	10555	1900	0	1905	102627	14020069	1	3	1	1	24622	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020564	羽林卫	imghead012.png	6	72	4	1	2	502	12401	1240	0	620	84175	14020061	1	3	1	1	22678	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020565	雷计谋士	imghead012.png	8	72	4	1	3	503	0	716	10223	1465	74777	14020027	1	3	1	1	19881	moushi01_;11	0	moushi01ss_;11	29030005	29040011
24020566	水计谋士	imghead012.png	8	72	4	1	3	504	0	716	10223	1465	74777	14020090	1	3	1	1	19881	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020567	医疗兵	imghead012.png	10	72	4	1	3	505	0	716	10223	1465	74777	14020048	1	3	1	1	19881	moushi01_;11	0	moushi01ss_;11	29030005	29040012
24020568	魏延	imghead025.png	1	73	4	4	1	506	12155	1989	0	2008	194406	14010015	1	3	2	1	35592	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24020569	藤甲兵	imghead012.png	2	73	4	1	1	507	11050	1989	0	2008	108004	14020014	1	3	1	1	25847	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020570	丹阳兵	imghead012.png	1	73	4	1	1	508	11050	1989	0	2008	108004	14020001	1	3	1	1	25847	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020571	白马义从	imghead012.png	3	73	4	1	1	509	11050	1989	0	2008	108004	14020000	1	3	2	1	25847	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020572	羽林卫	imghead012.png	6	73	4	1	2	510	12908	1291	0	645	88644	14020076	1	3	1	1	23708	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040102
24020573	火计谋士	imghead012.png	7	73	4	1	3	511	0	746	10652	1534	78778	14020007	1	3	1	1	20809	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020574	水计谋士	imghead012.png	8	73	4	1	3	512	0	746	10652	1534	78778	14020027	1	3	1	1	20809	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040006
24020575	医疗兵	imghead012.png	10	73	4	1	3	513	0	746	10652	1534	78778	14020048	1	3	1	1	20809	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020576	马超	imghead044.png	3	73	4	4	4	514	12155	1989	0	2008	162005	14010012	1	3	1	1	32352	maochao01_;9	0	maochao01ss_;9	29020010	29010010
24020577	藤甲兵	imghead012.png	2	73	4	1	1	515	11050	1989	0	2008	108004	14020038	1	3	1	1	25847	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020578	丹阳兵	imghead012.png	1	73	4	1	1	516	11050	1989	0	2008	108004	14020049	1	3	1	1	25847	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020579	白马义从	imghead012.png	3	73	4	1	1	517	11050	1989	0	2008	108004	14020039	1	3	1	1	25847	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020580	元戎射手	imghead012.png	5	73	4	1	2	518	12908	1291	0	645	88644	14020021	1	3	1	1	23708	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24020581	羽林卫	imghead012.png	6	73	4	1	2	519	12908	1291	0	645	88644	14020013	1	3	1	1	23708	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24020582	火计谋士	imghead012.png	7	73	4	1	3	520	0	746	10652	1534	78778	14020094	1	3	1	1	20809	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020583	医疗兵	imghead012.png	10	73	4	1	3	521	0	746	10652	1534	78778	14020046	1	3	1	1	20809	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040008
24020584	赵云	imghead011.png	3	74	4	4	1	522	12697	2078	0	2109	170203	14010003	1	3	1	1	33904	zhaoyun01_;9	0	zhaoyun01ss_;9	29020019	29010006
24020585	藤甲兵	imghead012.png	2	74	4	1	1	523	11543	2078	0	2109	113469	14020061	1	3	2	1	27076	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24020586	丹阳兵	imghead012.png	1	74	4	1	1	524	11543	2078	0	2109	113469	14020076	1	3	1	1	27076	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24020587	白马义从	imghead012.png	3	74	4	1	1	525	11543	2078	0	2109	113469	14020028	1	3	1	1	27076	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24020588	元戎射手	imghead012.png	5	74	4	1	2	526	13407	1341	0	670	93189	14020059	1	3	1	1	24736	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24020589	火计谋士	imghead012.png	7	74	4	1	3	527	0	775	11075	1602	82846	14020054	1	3	1	1	21736	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24020590	雷计谋士	imghead012.png	8	74	4	1	3	528	0	775	11075	1602	82846	14020040	1	3	1	1	21736	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040007
