#ID	半身像头像	后宫出现特效	显示文本	选项1文本	选项1行为	选项2文本	选项2行为
id	img	girlAnime	dialog	optionA	cmdA	optionB	cmdB
33070207	luren7.png		公子，这还有一份南海珍珠粉，对姑娘这如花美貌能起到锦上添花的效果哦！	真有这么好？那买了	文本跳转;33070208	姑娘你来看看，这些玩意小生不懂！	文本跳转;33070211
33070208	guhengbomm.png	1	这……这……，公子，小女子不值得公子如此破费	姑娘不必在意，些许钱财能换姑娘开心，值了！	文本跳转;33070209		
33070209	luren7.png		公子出手阔绰，小弟最近手头有点紧，不知公子是否能支援银钱一二！	千金散尽还复来，公子我就是钱多！	文本跳转;33070210	宵小鼠辈，别太过分！哼	文本跳转;33070213
33070210	guhengbomm.png	1	公子，小女子累了，想回家了，小女子最讨厌胆小如鼠，又拿着钱财到处炫耀的纨绔！公子，我们有缘再会！	这，花钱也是错......			
33070211	guhengbomm.png	1	东西倒是好东西，就是贵了点吧？	姑娘喜欢就好，买了	文本跳转;33070208	小生看看！	文本跳转;33070212
33070212	luren7.png		嘿嘿嘿，小兄弟这摸过的东西，可不好卖给其他人了哦，你懂的，不然，嘿嘿，我们可要找这位姑娘去聊聊人生了！~	那好吧，我买了	文本跳转;33070209	光天化日，我看你们敢怎样？	文本跳转;33070213
33070213	luren7.png		小子皮痒是不？哥们帮你松松筋骨！	看我的打狗掌法，专打恶狗！	文本跳转;33070214		
33070214	guhengbomm.png	1	公子好武艺，小女子佩服，官兵快来了，公子先走吧，不然又是麻烦！	那好吧，姑娘保重	获得好感;13010007		
33070215	luren7.png		我这稀罕货可多了，可是我这宝石被公子这一把玩，可就不好卖了哦！	买买买，不就是钱么	文本跳转;33070207	老板这是何意？	文本跳转;33070216
33070216	luren7.png		我这些货经人手的货物可卖不到第二人之手的哦，公子不再考虑考虑，我几个朋友来了就不那么好说话了哦	老板这是强买强卖哦	文本跳转;33070217		
33070217	luren7.png		要不这样，公子我给你算便宜点，大家和气生财，可好？	好吧好吧，就当破财免灾	文本跳转;33070207	不怎么好，老板这事可不地道啊	文本跳转;33070218
33070218	luren7.png		公子这可是要砸了小弟的饭碗哦？兄弟们有人砸场子来了！	不会吧，还真有帮手？	文本跳转;33070212		
33070219	guhengbomm.png	1	那就一起看看吧，现在兵荒马乱的，有个人陪伴，小女子也就放心多了！	小生习过几年武，定护姑娘周全	文本跳转;33070220		
33070220	luren7.png		产自波斯的大马士革刀，独此一把，错过就后悔咧！	好刀，好刀，买了	文本跳转;33070221	一看就是假货	文本跳转;33070226
33070221	luren7.png		公子好眼光！公子刀鞘您收好，我卖的是刀鞘，刀还请留下？	老板你这是欺负老实人是吧？	文本跳转;33070222		
33070222	luren7.png		谁欺负人了？没听清楚我喊卖的是刀鞘么？您要想要宝刀，不是不可以，这钱得另算！	你有种，我们走	文本跳转;33070234	算了，好不容易见到心仪的宝刀，买了	文本跳转;33070223
33070223	guhengbomm.png	1	明明是那老板欺负人，公子为何……？	我们快走，这刀是真宝贝呢，那二货根本不知道价值	文本跳转;33070224		
33070224	luren7.png		哟，美女，小子站边上去，现在没你事了，美女，陪大爷乐呵乐呵？可好？嘿嘿嘿	逼我出手是不？看我的猴子偷桃！	文本跳转;33070225		
33070225	luren7.png		点子硬，扯呼！妈的，疼死我了！	姑娘没受惊吧，他们都被我打跑了	文本跳转;33070214		
33070226	luren7.png		公子这是如何说话的？断人财路如杀人父母，小子可别让老子给你上点眼药哈！	这分明是假货	文本跳转;33070227		
33070227	luren7.png		小子，买不买给个明白话，别磨磨唧唧尽废话！	我买还不行么	文本跳转;33070228	走走走，假货就是假货	文本跳转;33070234
33070228	luren7.png		小子，现在想买啊？也行，双倍价钱，否则，钱可不退咯！	给钱	文本跳转;33070223	老板这可不厚道啊	文本跳转;33070229
33070229	guhengbomm.png	1	公子，我们走吧，别和这些恶人见识，小心吃亏！	怕他们作甚	文本跳转;33070224	那好吧，走！	文本跳转;33070230
33070230	luren7.png		小子别拿你的个性来挑战老子的拳头，哈哈哈哈！想走？没那么容易，要钱还是陪老子练练？	谁不爱命呢？钱财身外物	文本跳转;33070231	我先闪，姑娘保重！	文本跳转;33070233
33070231	luren7.png		识时务者为俊杰，算你识相，我们走！	能用钱摆平的事儿，那都不是事儿	文本跳转;33070232		
33070232	guhengbomm.png	1	公子别和那班人计较，兵荒马乱的，世道不平，我们还是走吧，别真出什么祸事了！	走吧，我送姑娘回家！			
33070233	guhengbomm.png	1	公子原来是这般人，唉，心口好疼！	......			
33070234	luren7.png		喂喂喂，小子，这话可不能乱说，今天要不划下个道来，兄弟几个可不好混了！	大路朝天，各走半边，你们想怎的？	文本跳转;33070229		
33070301	guhengbomm.png	1	好巧哦，在这都能遇到公子！公子这是要去哪呢？	特意来找姑娘的	文本跳转;33070302		
33070302	guhengbomm.png	1	哦？我这在山上采茶，公子找我，有什么事么？	闲来无事就想看看姑娘	文本跳转;33070303		
33070303	guhengbomm.png	1	公子好会说笑哦，小女子这采茶去卖可是要补贴家用的，公子要不等等小女子一起下山？	这茶卖的？那我买了	文本跳转;33070304	等姑娘便是	文本跳转;33070320
33070304	guhengbomm.png	1	公子这是做什么呢？嗟来之食，小女子愧不敢当！！	姑娘别误会，小子本次上山也是为老爷子买茶而来	文本跳转;33070305		
33070305	guhengbomm.png	1	此话当真？这茶都是我亲自采摘的，好多老人家都喜欢买我的茶呢！	那我再预定一年的茶叶	文本跳转;33070306	姑娘真是心灵手巧呢	文本跳转;33070314
33070306	guhengbomm.png	1	公子这可是在雇长工哦？呵呵，公子好意，小女子先谢过了！	姑娘这是劳动所得	文本跳转;33070307		
33070307	guhengbomm.png	1	公子好会说话，这茶叶提神明目，养身调理的，配以其他药材效果更好，非常适合老年人的！	真的？那看来还要买点其他药材	文本跳转;33070308		
33070308	guhengbomm.png	1	公子，小女子知道一家药材铺，那里的药材比较地道！	那姑娘帮小子挑选吧，小子对这个不懂	文本跳转;33070309	那得好好瞧瞧	文本跳转;33070315
33070309	guhengbomm.png	1	公子把这几样给老爷子带回去，他肯定喜欢！	这还得多谢姑娘咯	文本跳转;33070310		
33070310	guhengbomm.png	1	公子，这一点是今年最好的茶叶，也顺便送与公子了，希望你家老人会喜欢！	姑娘有心了，要不姑娘随我去见见老爷子？	文本跳转;33070311		
33070311	guhengbomm.png	1	这怎好意思呢？小女子乃山野之人，见不惯高门大院，还是下次有机会再去吧！	姑娘就真不肯赏脸么	文本跳转;33070312	那好吧，不勉强姑娘	文本跳转;33070313
33070312	guhengbomm.png	1	不是小女子不赏脸，小女子最不喜强人所难，公子请回吧，回去冲泡上一副清茶，相信公子会有所悟！	那好吧，明日我再来找姑娘			
33070313	guhengbomm.png	1	公子放心，明日小女子会把新鲜茶叶再送与府上，到时自会相见！	此话当真？太好了	获得好感;13010007		
33070314	guhengbomm.png	1	公子谬赞了，也就靠劳动混个温饱而已！	心灵手巧的姑娘，可知什么茶更适合老人？	文本跳转;33070307		
33070315	guhengbomm.png	1	竹荪、黄精、红苋菜，这三样能配出雪域金丝茶，堪称极品！	那就各来一份	文本跳转;33070309	这可是好东西呢	文本跳转;33070316
33070316	guhengbomm.png	1	公子你决定吧，买不买呢？	当然买了	文本跳转;33070317	先买一点回去给老爷子试试再说	文本跳转;33070319
33070317	guhengbomm.png	1	千金难买心头好，老爷子肯定会喜欢的，公子真是孝顺之人！	姑娘过誉了	文本跳转;33070310	老爷子戎马一生，是晚辈该孝顺一下了	文本跳转;33070318
33070318	guhengbomm.png	1	公子是孝顺之人，小女子深感敬佩，天色不早了，明日小女子亲自把茶叶给公子送过去，公子，明日再见！	好的，那明日再见	获得好感;13010007		
33070319	guhengbomm.png	1	公子大可放心，每日一副，保证老爷子神清气爽！	那就多谢姑娘了	文本跳转;33070317		
33070320	guhengbomm.png	1	公子在此稍事休息，这点应该是今年最极品的茶叶了，可值不少银子呢！	要不姑娘把这茶叶卖与小子？	文本跳转;33070305	我家老爷子就最喜爱喝茶	文本跳转;33070321
33070321	guhengbomm.png	1	喝茶能养身，也能陶冶情操，公子也可试试！	真的？那小子也买一点回去试试	文本跳转;33070322	我啊？牛饮还差不多，品茗还真有点难为我了	文本跳转;33070325
33070322	guhengbomm.png	1	这茶要用高山泉水泡制，细细品茗，回味悠长！	姑娘对茶可颇为精通呢	文本跳转;33070323		
33070323	guhengbomm.png	1	乡野之人懂什么茶哦，这都是老一辈传下来的经验。话说这茶辅以其他药材，给老人喝是极好的！	是么？那一定要给姥爷在买点回去	文本跳转;33070308	此话当真？	文本跳转;33070324
33070324	guhengbomm.png	1	公子可试一试，灵芝仙草不好找，但是民间的一些药材也能配制出不做的养生茶来！	请姑娘指点	文本跳转;33070308		
33070325	guhengbomm.png	1	传承千古的茶道，公子不妨多了解一下，不能让这些文化到了我们这一代就终结了，对吧？	姑娘说的极是，小生惭愧	文本跳转;33070326		
33070326	guhengbomm.png	1	公子不必惭愧，小女子也是随口说说，希望公子勿怪！	怎会怪姑娘呢？姑娘精通茶道让小生自愧不如	文本跳转;33070323		
33070401	guhengbomm.png	1	听说这山上的观音庙很灵的，小女子来求个平安，不想却能遇到公子，真是好高兴呢！不知公子是来求什么的呢？	求姻缘	文本跳转;33070402		
33070402	guhengbomm.png	1	 公子，说笑了吧，像公子这种风流倜傥的花美男。还要求姻缘么？	姑娘别取笑我了	文本跳转;33070403		
33070403	luren2.png		上断过往五千年，下断未来千秋事，观面相可知前世今生，知八字可判红尘姻缘！先钱后断，铁口一断，不准退钱！	道长可否给小生看一卦	文本跳转;33070404	女士优先，还是姑娘先来	文本跳转;33070414
33070404	luren2.png		不知居士是要问何事？	求姻缘	文本跳转;33070405		
33070405	luren2.png		观居士面相，额亮而宽，眼角细长，眉若龙行，属桃花红运不断，可是难求真爱，唉	求道长指点	文本跳转;33070406		
33070406	luren2.png		断卦不问解，这庙宇年久失修，观音娘娘可不允许我泄漏天机哦！	小生愿为修缮庙宇出一份力	文本跳转;33070407	多谢道长，请道长也给姑娘看一卦	文本跳转;33070414
33070407	luren2.png		看公子如此诚心，小道也就为公子解去心中疑惑：千里迢迢求真爱，自在眼前却不知！公子多珍惜眼前人哦！	谢道长，可问这眼前人？	文本跳转;33070408	多谢道长指点迷津	文本跳转;33070414
33070408	luren2.png		远在天边，近在眼前。公子，请多问自己的本心！	原来道长说的是……	文本跳转;33070409		
33070409	guhengbomm.png	1	公子，你在和道长打什么哑谜呢？小女子怎么听不懂呢？	道长在给小生解姻缘	文本跳转;33070410	也没什么	文本跳转;33070412
33070410	guhengbomm.png	1	公子，道长怎么说呢？公子姻缘在何方呢？	远在天边，近在眼前	文本跳转;33070411		
33070411	guhengbomm.png	1	公子，这……公子在说笑吧，小女子如此的乡野之民，只求一生平安，怎敢高攀公子呢！	姑娘莫谦逊	文本跳转;33070419		
33070412	guhengbomm.png	1	公子，有什么不能对小女子说的么？	道长说小子与姑娘是天生一对呢	文本跳转;33070413		
33070413	guhengbomm.png	1	公子，切莫说笑了，小女子乡野之人，怎敢受公子垂爱！	姑娘……	文本跳转;33070423		
33070414	luren2.png		不知姑娘所问何事？小道这可是先钱后断，不给各路仙神灯油钱，这天机可就说不得的！	求平安，我替姑娘孝敬各路仙神	文本跳转;33070415		
33070415	luren2.png		观姑娘面相，是红粉薄命相，但这冥冥中自有天意，尚有一线富贵荣华的机会，可是……	道长请直说	文本跳转;33070416	这这这……	文本跳转;33070427
33070416	luren2.png		那老道直说了，姑娘这种命格，必须有一富贵将军命格的居士相合，子孙满堂，福寿不尽。可又不能强求，难难难！	不知这富贵将军命格……	文本跳转;33070417		
